"mainnumber","Price","PromoPrice","Available",
"12356","544800.0000","463080","False",
"13859","7000.0000","5950","False",
"10549","78000.0000","66300","False",
"11608","102700.0000","87295","False",
"12667","39200.0000","33320","False",
"14304","68200.0000","57970","False",
"10903","101300.0000","86105","False",
"11805","0.0000","0","False",
"12864","22800.0000","19380","False",
"13351","10200.0000","8670","False",
"14501","26500.0000","22525","False",
"16786","15700.0000","13345","False",
"10079","78000.0000","49000.0000","True",
"11138","580200.0000","493170","False",
"12197","78000.0000","59000.0000","False",
"13472","3600.0000","900.0000","False",
"14551","2600.0000","2210","False",
"16649","114000.0000","114000.0000","False",
"10276","35400.0000","30090","False",
"11335","69700.0000","59245","True",
"12394","863200.0000","733720","False",
"13139","4100.0000","3485","False",
"13826","150000.0000","150000.0000","False",
"14748","32400.0000","27540","False",
"15257","360900.0000","259900.0000","False",
"16846","176900.0000","176900.0000","False",
"10587","20100.0000","17085","False",
"11646","106300.0000","90355","False",
"12705","141600.0000","120360","False",
"14023","49900.0000","23000.0000","False",
"15082","99900.0000","99900.0000","False",
"16627","14300.0000","12155","False",
"10941","764200.0000","649570","False",
"11843","274700.0000","233495","False",
"12902","191200.0000","162520","False",
"14240","1900.0000","1615","False",
"16824","396200.0000","336770","False",
"11024","27400.0000","23290","False",
"12083","17200.0000","14620","False",
"12985","21400.0000","18190","False",
"13586","21000.0000","17850","False",
"14437","39800.0000","33830","False",
"10162","99200.0000","84320","False",
"11221","42700.0000","36295","False",
"12280","31400.0000","26690","False",
"13182","12100.0000","10285","False",
"13940","29100.0000","29100.0000","False",
"14634","13300.0000","11305","False",
"10630","5800.0000","4930","False",
"11532","115600.0000","98260","False",
"12591","106300.0000","90355","False",
"14137","359000.0000","305150","False",
"16513","48300.0000","41055","False",
"10827","63900.0000","54315","False",
"11729","106300.0000","90355","False",
"12788","3600.0000","3600.0000","False",
"13275","529100.0000","231000.0000","False",
"15393","43000.0000","36550","True",
"16710","41900.0000","35615","False",
"10307","46100.0000","39185","False",
"11366","170100.0000","144585","False",
"12268","65400.0000","51900.0000","True",
"13170","389300.0000","330905","False",
"13700","498900.0000","424065","False",
"14323","18000.0000","10000.0000","False",
"15131","54700.0000","46495","False",
"10504","119000.0000","94900.0000","False",
"11563","219400.0000","186490","False",
"12622","18600.0000","15810","False",
"13897","89000.0000","89000.0000","False",
"14520","132100.0000","112285","False",
"14956","199000.0000","124900.0000","False",
"10815","34900.0000","29665","True",
"11874","127500.0000","108375","False",
"12933","3177900.0000","2701215","False",
"14717","18700.0000","15895","False",
"16698","62500.0000","53125","False",
"10110","141600.0000","120360","False",
"11012","614900.0000","522665","False",
"12071","12900.0000","10965","False",
"13389","379000.0000","149000.0000","False",
"14934","155800.0000","132430","False",
"10193","17900.0000","15215","True",
"11252","21200.0000","16900.0000","True",
"12154","63900.0000","54315","False",
"13814","103700.0000","88145","False",
"14209","3400.0000","2890","False",
"15174","88600.0000","75310","False",
"10390","438800.0000","372980","False",
"11449","368100.0000","312885","False",
"12508","81500.0000","69275","False",
"14011","28600.0000","24310","False",
"14406","7700.0000","6545","False",
"15070","165000.0000","140250","False",
"10701","435400.0000","370090","False",
"11760","155800.0000","132430","False",
"12819","1538800.0000","1307980","False",
"13306","443300.0000","159000.0000","False",
"14760","29900.0000","25415","False",
"11055","25000.0000","21250","False",
"11957","13600.0000","11560","False",
"13016","18600.0000","15810","False",
"13503","94600.0000","80410","False",
"14820","240600.0000","204510","False",
"16523","0.0100","0","False",
"10682","233600.0000","169000.0000","False",
"11741","219400.0000","139000.0000","False",
"12800","0.0000","0.0000","False",
"16722","406900.0000","289900.0000","False",
"11036","74600.0000","63410","False",
"11938","29900.0000","25415","False",
"12997","349200.0000","279000.0000","False",
"13370","200200.0000","170170","False",
"14801","15700.0000","13345","False",
"10288","81500.0000","69275","False",
"11347","301000.0000","255850","False",
"12249","16400.0000","13940","False",
"13151","42700.0000","36295","False",
"13567","7500.0000","6375","False",
"14342","22000.0000","13000.0000","False",
"15112","175900.0000","149515","False",
"16587","3000.0000","2550","False",
"10485","42700.0000","36295","False",
"11544","431600.0000","366860","False",
"12603","97600.0000","77900.0000","False",
"13921","7000.0000","5950","False",
"14539","43000.0000","36550","False",
"10568","417600.0000","354960","False",
"11627","159400.0000","135490","False",
"12686","5300.0000","4505","False",
"13287","12200.0000","10370","False",
"14736","27300.0000","23205","False",
"16608","74600.0000","63410","False",
"10922","191200.0000","162520","False",
"11824","445900.0000","379015","False",
"12883","506000.0000","430100","False",
"13484","35400.0000","30090","False",
"16504","92000.0000","78200","False",
"16805","110000.0000","78900.0000","False",
"10174","14300.0000","12155","False",
"11233","74600.0000","63410","False",
"12135","307900.0000","261715","False",
"13681","62000.0000","52700","False",
"14228","9100.0000","7735","False",
"15155","25500.0000","21675","False",
"10371","14300.0000","12155","False",
"11430","42700.0000","36295","False",
"12489","800.0000","680","True",
"13234","368100.0000","312885","False",
"13878","67500.0000","67500.0000","False",
"14425","27300.0000","23205","False",
"15352","2000.0000","1700","False",
"10910","95800.0000","72900.0000","False",
"11969","9500.0000","8075","False",
"12871","94300.0000","80155","False",
"13401","115900.0000","98515","False",
"14779","39800.0000","25900.0000","False",
"14832","226600.0000","192610","False",
"16421","175900.0000","125900.0000","True",
"16793","97900.0000","87900.0000","False",
"10205","200400.0000","170340","False",
"11107","39200.0000","33320","False",
"12166","12100.0000","10285","False",
"13068","220000.0000","175000.0000","True",
"13598","12700.0000","10795","False",
"15029","49700.0000","34900.0000","True",
"10516","226600.0000","192610","False",
"11418","4400.0000","3740","False",
"12477","99900.0000","84915","False",
"13795","68000.0000","57800","False",
"15340","20100.0000","17085","False",
"16815","154000.0000","154000.0000","False",
"10713","14300.0000","12155","False",
"11772","431600.0000","366860","False",
"12674","15700.0000","13345","False",
"13992","33800.0000","33800.0000","False",
"14311","10100.0000","6000.0000","False",
"10796","113400.0000","96390","False",
"11855","66300.0000","52900.0000","True",
"12914","87900.0000","74715","False",
"13515","50500.0000","42925","True",
"14665","27300.0000","23205","False",
"16535","1600.0000","1360","False",
"16679","185400.0000","157590","False",
"10091","76400.0000","45000.0000","False",
"10993","70800.0000","60180","False",
"12052","26300.0000","18900.0000","False",
"13712","24600.0000","20910","False",
"14915","74600.0000","63410","False",
"10402","113400.0000","96390","False",
"11461","35400.0000","30090","False",
"12363","27100.0000","23035","False",
"13909","194900.0000","194900.0000","False",
"10599","508200.0000","431970","False",
"11658","16400.0000","13940","False",
"12560","180600.0000","125000.0000","False",
"14106","4900.0000","4165","True",
"14354","23900.0000","20315","False",
"16482","1344200.0000","1142570","False",
"10991","5800.0000","4930","False",
"12050","180600.0000","138900.0000","False",
"13482","7300.0000","6205","False",
"10286","304500.0000","258825","False",
"11188","35400.0000","27000.0000","False",
"12247","17900.0000","15215","True",
"13679","900.0000","765","False",
"14287","27300.0000","18000.0000","False",
"14796","403400.0000","245000.0000","False",
"10597","25000.0000","21250","False",
"11499","21800.0000","18530","False",
"12558","87900.0000","74715","False",
"13146","35400.0000","30090","False",
"13876","82500.0000","82500.0000","False",
"14641","27300.0000","23205","False",
"15107","65400.0000","51900.0000","False",
"10794","1167300.0000","992205","False",
"11853","82400.0000","65900.0000","True",
"12755","800.0000","800.0000","True",
"14073","7200.0000","6120","False",
"15304","10900.0000","9265","False",
"10877","37000.0000","31450","False",
"11936","74600.0000","63410","False",
"12995","387900.0000","259000.0000","False",
"13596","16000.0000","13600","False",
"10172","113400.0000","96390","False",
"12133","54700.0000","46495","False",
"13793","31300.0000","26605","False",
"16800","59000.0000","50150","False",
"16813","154000.0000","154000.0000","False",
"10483","9500.0000","8075","True",
"11542","410500.0000","348925","False",
"12444","304500.0000","258825","False",
"13990","36000.0000","29900.0000","False",
"14527","115600.0000","98260","False",
"14993","184100.0000","156485","False",
"10680","322100.0000","273785","False",
"11739","106900.0000","90865","False",
"12641","54000.0000","45900","True",
"13229","353900.0000","300815","False",
"13285","12200.0000","10370","False",
"14187","89900.0000","89900.0000","False",
"14724","103700.0000","69900.0000","True",
"10160","17900.0000","15215","False",
"11219","44000.0000","37400","False",
"12278","205500.0000","174675","False",
"13710","15700.0000","13345","True",
"14827","87900.0000","74715","False",
"16788","29900.0000","25415","False",
"10357","120300.0000","102255","False",
"11416","3000.0000","2550","False",
"12475","90100.0000","76585","False",
"13907","309000.0000","309000.0000","False",
"14216","2900.0000","2900.0000","False",
"15024","26300.0000","22355","False",
"10825","21400.0000","18190","False",
"11727","120300.0000","102255","False",
"12786","3300.0000","3300.0000","False",
"14104","204000.0000","117000.0000","False",
"14413","6800.0000","5780","False",
"15335","7300.0000","6205","True",
"11022","375100.0000","318835","False",
"11924","360900.0000","306765","False",
"12983","16400.0000","13940","False",
"13242","38000.0000","32300","False",
"14610","704000.0000","598400","False",
"10046","41200.0000","35020","False",
"11105","106900.0000","49900.0000","True",
"12164","460000.0000","299000.0000","False",
"13667","60300.0000","60300.0000","False",
"16674","23500.0000","15900.0000","False",
"10400","21400.0000","18190","False",
"11302","138200.0000","117470","False",
"12361","116900.0000","99365","False",
"14021","87000.0000","87000.0000","False",
"14910","1259400.0000","1070490","False",
"10711","46100.0000","39185","False",
"11613","109800.0000","93330","False",
"12672","13600.0000","11560","False",
"14299","8100.0000","4500.0000","False",
"10908","33400.0000","28390","False",
"11967","5800.0000","4930","False",
"12869","102700.0000","87295","False",
"13356","1200.0000","1020","False",
"14496","26500.0000","22525","False",
"15418","14300.0000","12155","False",
"16477","955200.0000","811920","False",
"10692","336300.0000","285855","False",
"11594","246300.0000","209355","False",
"12653","290300.0000","246755","False",
"14085","42900.0000","42900.0000","False",
"14546","17600.0000","11900.0000","False",
"15202","692800.0000","588880","False",
"10889","41900.0000","35615","False",
"11948","25000.0000","21250","False",
"12850","438800.0000","372980","False",
"14743","27800.0000","23630","False",
"15399","417600.0000","354960","False",
"10141","109800.0000","74900.0000","True",
"11200","467100.0000","397035","False",
"12259","319400.0000","255000.0000","False",
"13577","60800.0000","51680","False",
