suppliernumber,name,supplier_1,supplier_3,supplier_4,ЕАН,categories_Arm-1,categories_Arm-2,categories_Arm-3,categories_Rus-1,categories_Rus-2,categories_Rus-3,categories_Eng-1,categories_Eng-2,categories_Eng-3,propertyGroupName,brandName_1,brandName_4,brandName_3,countryName_1,countryName_3,countryName_4,name_3,name_4,Price,image_path,InStock,Unit
00037393,Կանպոլ կաթի շիշ 35/231 պլաստմասե սիլիկոնե ծծակով 120մլ 0ամսականից կապույտ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844353,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol plastic bottle 59/200 with silicone teat 12m+ 250ml,Канпол Бутылочка 35/231 пласт. с соской сил. 120мл 0м+ голубая ,3100,https://old.alfapharm.am/ma_img/big/00037393.png,9,հատ
00037394,Կանպոլ կաթի շիշ 35/231 պլաստմասե սիլիկոնե ծծակով 120մլ 0ամսականից վարդագույն,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844360,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/231 пласт. с соской сил. 120мл 0м+ розовая,3100,https://old.alfapharm.am/ma_img/big/00037394.png,9,հատ
00037395,Կանպոլ կաթի շիշ 35/232 պլաստմասե սիլիկոնե ծծակով 240մլ 3ամսականից կապույտ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844377,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol plastic bottle 59/200 with silicone teat 12m+ 250ml,Канпол Бутылочка 35/232 пласт. с соской сил. 240мл 3м+ голубая ,3150,https://old.alfapharm.am/ma_img/big/00037395.png,9,հատ
00037396,Կանպոլ կաթի շիշ 35/232 պլաստմասե սիլիկոնե ծծակով 240մլ 3ամսականից վարդագույն,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844384,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/232 пласт. с соской сил. 240мл 3м+ розовая,3150,https://old.alfapharm.am/ma_img/big/00037396.png,9,հատ
00037397,Կանպոլ կաթի շիշ 35/233 պլաստմասե սիլիկոնե ծծակով 120մլ 0ամսականից կապույտ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844391,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/233 пласт. с соской сил. 120мл 0м+ голубая,3100,https://old.alfapharm.am/ma_img/big/00037397.png,9,հատ
00037398,Կանպոլ կաթի շիշ 35/233 պլաստմասե սիլիկոնե ծծակով 120մլ 0ամսականից վարդագույն,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844407,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/233 пласт. с соской сил. 120мл 0м+ розовая,3100,https://old.alfapharm.am/ma_img/big/00037398.png,9,հատ
00037399,Կանպոլ կաթի շիշ 35/234 պլաստմասե սիլիկոնե ծծակով 240մլ 3ամսականից կապույտ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844414,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/234 пласт. с соской сил. 240мл 3м+ голубая ,3150,https://old.alfapharm.am/ma_img/big/00037399.png,9,հատ
00037400,Կանպոլ կաթի շիշ 35/234 պլաստմասե սիլիկոնե ծծակով 240մլ 3ամսականից վարդագույն,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691844421,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 35/234 пласт. с соской сил. 240мл 3м+ розовая,3150,https://old.alfapharm.am/ma_img/big/00037400.png,8,հատ
00037740,Կանպոլ կաթի շիշ պլաստմասե կրեմագույն սիլիկոն ծծակով 60մլ 0ամսականից 57/305,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407991993,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,"Канпол Бутылочка 57/305 антиколиковая пласт, с соской сил, 60мл 0м+ бежевая",2500,https://old.alfapharm.am/ma_img/big/00037740.png,6,հատ
00021145,Կանպոլ կաթի շիշ պլաստմասե սիլիկոնե ծծակով 3ամսականից 120մլ 59/100,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407591001,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol plastic bottle 59/200 with silicone teat 3m+ 125ml,Канпол Бутылочка 59/100 пласт. с соской сил. 3м+ 125мл,1800,https://old.alfapharm.am/ma_img/big/00021145.png,11,հատ
00021144,Կանպոլ կաթի շիշ պլաստմասե սիլիկոնե ծծակով 12ամսականից 250մլ 59/200,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407592008,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol plastic bottle 59/200 with silicone teat 12m+ 250ml,Канпол Бутылочка 59/200 пласт. с соской сил. 12м+ 250мл,2040,https://old.alfapharm.am/ma_img/big/00021144.png,9,հատ
00023746,Կանպոլ կաթի շիշ պլաստմասե սիլիկոնի ծծակով 12ամսականից 330մլ 59/205,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407592053,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol plastic bottle 59/205 with silicone teat 12m+ 330ml,Канпол Бутылочка 59/205 пласт. с соской сил. 12м+ 330мл,2550,https://old.alfapharm.am/ma_img/big/00023746.png,11,հատ
00036755,Կանպոլ կաթի շիշ 59/300 պլաստմասե սիլիկոնե ծծակով 0ամսականից 120մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407593005,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,Канпол Бутылочка 59/300 пласт. с соской сил. 0м+ 120мл,1800,https://old.alfapharm.am/ma_img/big/00036755.png,8,հատ
00036756,Կանպոլ կաթի շիշ 59/400 պլաստմասե սիլիկոնե ծծակով 12ամսականից 250մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407594002,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,undefined,Канпол Бутылочка 59/400 пласт. с силикон. соской 12м+ 250мл ,2010,https://old.alfapharm.am/ma_img/big/00036756.png,11,հատ
00035508,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 125մլ 4ամսականից 4110,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094176817,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 125ml 4m + 4310,Пома Бутылочка пласт. с ручками и соской сил. 125мл с ручк. 4м+ 4110,1100,https://old.alfapharm.am/ma_img/big/00035508.png,8,հատ
00037148,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 125մլ 4ամսականից 4910,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094177722,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 125ml 6m+,Пома Бутылочка пласт. с ручками и соской сил. 125мл 4м+ 4910,1250,https://old.alfapharm.am/ma_img/big/00037148.png,8,հատ
00035509,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 140մլ 4ամսականից 2910,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094174639,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 140ml 4m + 2910,Пома Бутылочка пласт. с ручками и соской сил. 140мл с ручк. 4м+ 2910,1050,https://old.alfapharm.am/ma_img/big/00035509.png,10,հատ
00035510,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 140մլ 4ամսականից 3410,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094175179,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 140ml 4m + 3410,Пома Бутылочка пласт. с ручками и соской сил. 140мл с ручк. 4м+ 3410,1600,https://old.alfapharm.am/ma_img/big/00035510.png,8,հատ
00037144,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 240մլ 6ամսականից 3210,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094174660,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 240ml 6m+,Пома Бутылочка пласт. с ручками и соской сил. 240мл с ручк. 6м+ 3210,1600,https://old.alfapharm.am/ma_img/big/00037144.png,7,հատ
00037146,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 240մլ 6ամսականից 3510,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094175186,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 240ml 6m +,Пома Бутылочка пласт. с ручками и соской сил. 240мл с ручк. 6м+ 3510,2000,https://old.alfapharm.am/ma_img/big/00037146.png,4,հատ
00035503,Պոմա կաթի պլաստմասե շիշ բռնակներով և սիլիկոնե ծծակով 250մլ 6ամսականից 4310,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094177456,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Plastic bottle with handles and silicone teat 250ml 6m+,Пома Бутылочка пласт. с ручками и соской сил. 250мл с ручк. 6м+ 4310,1160,https://old.alfapharm.am/ma_img/big/00035503.png,9,հատ
